lg_code,machiaza_id,rsdt_addr_flg,rep_lon,rep_lat,rep_srid,rep_scale,rep_src_code,plygn_fname,plygn_kcode,plygn_fmt,plygn_srid,plygn_scale,plygn_src_code,pos_oaza_cho_chome_code,pos_data_mnt_year,cns_bnd_s_area_kcode,cns_bnd_year
151017,0000101,0,139.197825,37.927931,EPSG:6668,25000,1,,,,,,0,,,,
151017,0000102,0,139.221719,37.918386,EPSG:6668,25000,1,,,,,,0,,,,
151017,0000103,0,139.234436,37.930042,EPSG:6668,25000,1,,,,,,0,,,,
151017,0000104,0,139.170797,37.931236,EPSG:6668,25000,1,,,,,,0,,,,
151017,0000105,0,139.217353,37.921847,EPSG:6668,25000,1,,,,,,0,,,,
151017,0000106,0,139.229436,37.952014,EPSG:6668,25000,1,,,,,,0,,,,
151017,0000107,0,139.165358,37.916775,EPSG:6668,25000,1,,,,,,0,,,,
151017,0000108,0,139.222464,37.926264,EPSG:6668,25000,1,,,,,,0,,,,
151017,0000109,0,139.153025,37.913331,EPSG:6668,25000,1,,,,,,0,,,,
151017,0000110,0,139.231397,37.959729,EPSG:6668,25000,1,,,,,,0,,,,
151017,0000111,0,139.237103,37.942375,EPSG:6668,25000,1,,,,,,0,,,,
151017,0000112,0,139.223358,37.902386,EPSG:6668,25000,1,,,,,,0,,,,
151017,0000113,0,139.246325,37.938903,EPSG:6668,25000,1,,,,,,0,,,,
151017,0000114,0,139.225631,37.930736,EPSG:6668,25000,1,,,,,,0,,,,
151017,0000115,0,139.254319,37.888056,EPSG:6668,25000,1,,,,,,0,,,,
151017,0000116,0,139.238053,37.911164,EPSG:6668,25000,1,,,,,,0,,,,
151017,0000117,0,139.216992,37.929819,EPSG:6668,25000,1,,,,,,0,,,,
151017,0000118,0,139.224464,37.956208,EPSG:6668,25000,1,,,,,,0,,,,
151017,0000119,0,139.242358,37.913997,EPSG:6668,25000,1,,,,,,0,,,,
151017,0000120,0,139.189158,37.926208,EPSG:6668,25000,1,,,,,,0,,,,
151017,0000121,0,139.239408,37.933403,EPSG:6668,25000,1,,,,,,0,,,,
151017,0000122,0,139.245942,37.890831,EPSG:6668,25000,1,,,,,,0,,,,
151017,0000123,0,139.181845,37.935809,EPSG:6668,25000,1,,,,,,0,,,,
151017,0000124,0,139.189714,37.943014,EPSG:6668,25000,1,,,,,,0,,,,
151017,0000125,0,139.187631,37.939153,EPSG:6668,25000,1,,,,,,0,,,,
151017,0000126,0,139.223102,37.922851,EPSG:6668,25000,1,,,,,,0,,,,
151017,0000127,0,139.236116,37.930021,EPSG:6668,25000,1,,,,,,0,,,,
151017,0000128,0,139.229353,37.925681,EPSG:6668,25000,1,,,,,,0,,,,
151017,0000129,0,139.181547,37.932625,EPSG:6668,25000,1,,,,,,0,,,,
151017,0000130,0,139.218386,37.877581,EPSG:6668,25000,1,,,,,,0,,,,
151017,0001001,1,139.22574,37.918613,EPSG:4612,25000,1,,,,,,0,151010001001,2020,,
151017,0001002,1,139.226043,37.920692,EPSG:4612,25000,1,,,,,,0,151010001002,2020,,
151017,0001003,1,139.227713,37.919731,EPSG:4612,25000,1,,,,,,0,151010001003,2020,,
151017,0001004,1,139.226844,37.917624,EPSG:4612,25000,1,,,,,,0,151010001004,2020,,
151017,0002001,1,139.186332,37.920445,EPSG:4612,25000,1,,,,,,0,151010002001,2020,,
151017,0002002,1,139.188026,37.92013,EPSG:4612,25000,1,,,,,,0,151010002002,2020,,
151017,0002003,1,139.189602,37.919818,EPSG:4612,25000,1,,,,,,0,151010002003,2020,,
151017,0002004,1,139.191312,37.919464,EPSG:4612,25000,1,,,,,,0,151010002004,2020,,
