lg_code,machiaza_id,rsdt_addr_flg,rep_lon,rep_lat,rep_srid,rep_scale,rep_src_code,plygn_fname,plygn_kcode,plygn_fmt,plygn_srid,plygn_scale,plygn_src_code,pos_oaza_cho_chome_code,pos_data_mnt_year,cns_bnd_s_area_kcode,cns_bnd_year
431010,0000101,1,130.704152,32.817609,EPSG:4612,25000,1,,,,,,0,431010023000,2020,,
431010,0001000,1,130.711448,32.801323,EPSG:4612,25000,1,,,,,,0,431010001000,2020,,
431010,0002000,1,130.718766,32.80832,EPSG:4612,25000,1,,,,,,0,431010002000,2020,,
431010,0003001,1,130.732314,32.788933,EPSG:4612,25000,1,,,,,,0,431010003001,2020,,
431010,0003002,1,130.735154,32.785288,EPSG:4612,25000,1,,,,,,0,431010003002,2020,,
431010,0003003,1,130.731256,32.785174,EPSG:4612,25000,1,,,,,,0,431010003003,2020,,
431010,0003004,1,130.732348,32.780906,EPSG:4612,25000,1,,,,,,0,431010003004,2020,,
431010,0003005,1,130.727379,32.781559,EPSG:4612,25000,1,,,,,,0,431010003005,2020,,
431010,0003006,1,130.721441,32.781784,EPSG:4612,25000,1,,,,,,0,431010003006,2020,,
431010,0003007,1,130.724262,32.774416,EPSG:4612,25000,1,,,,,,0,431010003007,2020,,
431010,0003008,1,130.73012,32.774675,EPSG:4612,25000,1,,,,,,0,431010003008,2020,,
431010,0004000,0,130.695122,32.796632,EPSG:4612,25000,1,,,,,,0,431010004000,2020,,
431010,0005001,0,130.699032,32.795258,EPSG:4612,25000,1,,,,,,0,431010005001,2020,,
431010,0005002,0,130.697548,32.795838,EPSG:4612,25000,1,,,,,,0,431010005002,2020,,
431010,0005003,0,130.696375,32.796345,EPSG:4612,25000,1,,,,,,0,431010005003,2020,,
431010,0006000,1,130.709255,32.811011,EPSG:4612,25000,1,,,,,,0,431010006000,2020,,
431010,0007002,1,130.73136,32.774954,EPSG:4612,25000,1,,,,,,0,431010007002,2020,,
431010,0008001,1,130.726683,32.808913,EPSG:4612,25000,1,,,,,,0,431010008001,2020,,
431010,0008002,1,130.730262,32.804317,EPSG:4612,25000,1,,,,,,0,431010008002,2020,,
431010,0008003,1,130.724148,32.803051,EPSG:4612,25000,1,,,,,,0,431010008003,2020,,
431010,0008004,1,130.721027,32.801296,EPSG:4612,25000,1,,,,,,0,431010008004,2020,,
431010,0008005,1,130.722599,32.797101,EPSG:4612,25000,1,,,,,,0,431010008005,2020,,
431010,0008006,1,130.726247,32.797601,EPSG:4612,25000,1,,,,,,0,431010008006,2020,,
431010,0009000,1,130.722244,32.795454,EPSG:4612,25000,1,,,,,,0,431010009000,2020,,
431010,0010000,1,130.722211,32.791512,EPSG:4612,25000,1,,,,,,0,431010010000,2020,,
431010,0011001,1,130.741371,32.801014,EPSG:4612,25000,1,,,,,,0,431010011001,2020,,
431010,0011002,1,130.744723,32.803252,EPSG:4612,25000,1,,,,,,0,431010011002,2020,,
431010,0011003,1,130.749473,32.798471,EPSG:4612,25000,1,,,,,,0,431010011003,2020,,
431010,0011004,1,130.7494,32.80353,EPSG:4612,25000,1,,,,,,0,431010011004,2020,,
431010,0011005,1,130.754081,32.803122,EPSG:4612,25000,1,,,,,,0,431010011005,2020,,
431010,0011006,1,130.757715,32.803076,EPSG:4612,25000,1,,,,,,0,431010011006,2020,,
431010,0011007,1,130.754988,32.807083,EPSG:4612,25000,1,,,,,,0,431010011007,2020,,
431010,0011008,1,130.760171,32.806808,EPSG:4612,25000,1,,,,,,0,431010011008,2020,,
431010,0011009,1,130.76116,32.804828,EPSG:4612,25000,1,,,,,,0,431010011009,2020,,
431010,0012000,0,130.699477,32.796433,EPSG:4612,25000,1,,,,,,0,431010012000,2020,,
431010,0013000,0,130.700753,32.79633,EPSG:4612,25000,1,,,,,,0,431010013000,2020,,
431010,0014000,1,130.747607,32.791668,EPSG:4612,25000,1,,,,,,0,431010014000,2020,,
431010,0015001,1,130.743507,32.795175,EPSG:4612,25000,1,,,,,,0,431010015001,2020,,
