lg_code,machiaza_id,rsdt_addr_flg,rep_lon,rep_lat,rep_srid,rep_scale,rep_src_code,plygn_fname,plygn_kcode,plygn_fmt,plygn_srid,plygn_scale,plygn_src_code,pos_oaza_cho_chome_code,pos_data_mnt_year,cns_bnd_s_area_kcode,cns_bnd_year
062014,0000101,0,140.275032,38.24953,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000102,0,140.429456,38.309521,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000103,0,140.36416,38.299812,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000104,0,140.271733,38.231322,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000105,0,140.357404,38.215088,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000106,0,140.294192,38.204808,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000107,0,140.2283,38.2344,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000108,0,140.273175,38.271536,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000109,0,140.271147,38.271119,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000110,0,140.348262,38.291682,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000111,0,140.304807,38.222161,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000112,0,140.364122,38.217544,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000113,0,140.284977,38.258187,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000114,0,140.353634,38.284246,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000115,0,140.264045,38.193756,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000116,0,140.354724,38.220137,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000117,0,140.353706,38.222406,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000118,0,140.408568,38.285552,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000119,0,140.424592,38.312173,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000120,0,140.279981,38.288064,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000121,0,140.404247,38.293011,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000122,0,140.264619,38.249302,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000123,0,140.256142,38.266128,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000124,0,140.335227,38.291034,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000125,0,140.282203,38.280397,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000126,0,140.378372,38.306431,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000127,0,140.419788,38.273619,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000128,0,140.265285,38.251314,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000129,0,140.363981,38.285731,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000130,0,140.320453,38.322508,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000131,0,140.399783,38.301633,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000132,0,140.249985,38.239719,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000133,0,140.272988,38.228644,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000134,0,140.280147,38.261231,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000135,0,140.28257,38.27243,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000136,0,140.344453,38.310425,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000137,0,140.233549,38.2381,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000138,0,140.345326,38.318149,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000139,0,140.262539,38.212572,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000140,0,140.242838,38.254098,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000141,0,140.282409,38.217903,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000142,0,140.446367,38.313475,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000143,0,140.262064,38.270758,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000144,0,140.305734,38.202943,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000145,0,140.334706,38.190739,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000146,0,140.39101,38.241395,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000147,0,140.267708,38.270675,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000148,0,140.284533,38.214428,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000149,0,140.258435,38.231933,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000150,0,140.297142,38.255136,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000151,0,140.218524,38.238879,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000152,0,140.221001,38.221756,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000153,0,140.240994,38.213206,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000154,0,140.388538,38.30517,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000155,0,140.271557,38.213887,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000156,0,140.447485,38.3179,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000157,0,140.249342,38.253231,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000158,0,140.282203,38.276481,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000159,0,140.299385,38.219281,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000160,0,140.372648,38.213453,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000161,0,140.327634,38.179998,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000162,0,140.356093,38.295071,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000163,0,140.419664,38.312122,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000164,0,140.264878,38.257432,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000165,0,140.290006,38.215077,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000166,0,140.40973,38.313919,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000167,0,140.340851,38.319169,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000168,0,140.32988,38.177009,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000169,0,140.323298,38.201122,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000170,0,140.262193,38.246181,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000171,0,140.254851,38.243256,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000172,0,140.335279,38.178299,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000173,0,140.408701,38.280033,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000174,0,140.406197,38.236481,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000175,0,140.321485,38.319167,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000176,0,140.271219,38.210603,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000177,0,140.368278,38.1641,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000178,0,140.320942,38.178551,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000179,0,140.392525,38.301011,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000180,0,140.442566,38.306664,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000181,0,140.267405,38.234603,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000182,0,140.275737,38.210475,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000183,0,140.3564,38.285823,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000184,0,140.415746,38.274388,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000185,0,140.254147,38.267786,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000186,0,140.285731,38.278925,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000187,0,140.495779,38.332139,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000188,0,140.219133,38.235368,EPSG:6668,25000,1,,,,,,0,,,,
062014,0000189,0,140.326304,38.17434,EPSG:6668,25000,1,,,,,,0,,,,
062014,0001000,1,140.337672,38.259076,EPSG:4612,25000,1,,,,,,0,062010001000,2020,,
062014,0002001,1,140.329118,38.22547,EPSG:4612,25000,1,,,,,,0,062010002001,2020,,
062014,0002002,1,140.334657,38.22618,EPSG:4612,25000,1,,,,,,0,062010002002,2020,,
062014,0002003,1,140.332035,38.223266,EPSG:4612,25000,1,,,,,,0,062010002003,2020,,
